url,type,reason_in_code,in_sitemap,canonical,internal_links,content_score,current_robots,recommended_robots,recommended_action
https://www.kronosolopromocionales.com/productos/morral-backpack-nordic-oferta-7060/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/morral-backpack-nordic-oferta-7060/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/morral-city-backpack-6266/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/morral-city-backpack-6266/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/morral-backpack-catoy-9211/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/morral-backpack-catoy-9211/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/organizador-de-viaje-city-6944/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/organizador-de-viaje-city-6944/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/organizador-de-viaje-zipper-4269/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/organizador-de-viaje-zipper-4269/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/trolley-morral-backpack-dilbert-precio-bomba-6926/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/trolley-morral-backpack-dilbert-precio-bomba-6926/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/portadocumentos-security-7598/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/portadocumentos-security-7598/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/portadocumentos-vintra-nuevo-13308/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/portadocumentos-vintra-nuevo-13308/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/morral-city-backpack-trolley-6268/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/morral-city-backpack-trolley-6268/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/sporty-bag-metallic-oferta-9166/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/sporty-bag-metallic-oferta-9166/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/llavero-ml-410-10956/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/llavero-ml-410-10956/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/minimug-en-acero-con-tapa-180ml-3481/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/minimug-en-acero-con-tapa-180ml-3481/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/mug-plastico-morning-320ml-produccion-nacional-11150/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/mug-plastico-morning-320ml-produccion-nacional-11150/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/libreta-pollux-eco-11019/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/libreta-pollux-eco-11019/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/libreta-arista-11024/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/libreta-arista-11024/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/sticky-set-ottis-oferta-9786/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/sticky-set-ottis-oferta-9786/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/carpeta-folder-sencillo-en-pvc-1888/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/carpeta-folder-sencillo-en-pvc-1888/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/set-de-escritorio-octagon-8072/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/set-de-escritorio-octagon-8072/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
https://www.kronosolopromocionales.com/productos/paraguas-dayton-23-9790/,product,"is_ai_optimized=false — pendiente de enriquecimiento, excluido del sitemap intencionalmente",false,https://www.kronosolopromocionales.com/productos/paraguas-dayton-23-9790/,0,100,"noindex,nofollow","noindex,follow",B_NOINDEX_INTENCIONAL
